TotalSuspiciousRecords,DomainFetched,AttackCoverage,AttackRuntime (msec),AttackSpeed (domain per msec)
27,243,0.9798387096774194,104,2.3365384615384617
27,243,0.9798387096774194,118,2.059322033898305
27,243,0.9798387096774194,137,1.7737226277372262
27,243,0.9798387096774194,159,1.528301886792453
27,243,0.9798387096774194,132,1.8409090909090908
27,243,0.9798387096774194,170,1.4294117647058824
27,243,0.9798387096774194,118,2.059322033898305
27,243,0.9798387096774194,165,1.4727272727272727
27,243,0.9798387096774194,167,1.4550898203592815
27,243,0.9798387096774194,120,2.025
27,209,0.842741935483871,111,1.882882882882883
27,243,0.9798387096774194,112,2.169642857142857
27,243,0.9798387096774194,160,1.51875
27,243,0.9798387096774194,145,1.6758620689655173
27,243,0.9798387096774194,165,1.4727272727272727
27,243,0.9798387096774194,126,1.9285714285714286
27,243,0.9798387096774194,133,1.8270676691729324
27,243,0.9798387096774194,147,1.653061224489796
27,243,0.9798387096774194,170,1.4294117647058824
27,243,0.9798387096774194,166,1.463855421686747
27,243,0.9798387096774194,108,2.25
27,243,0.9798387096774194,94,2.5851063829787235
27,243,0.9798387096774194,160,1.51875
27,243,0.9798387096774194,162,1.5
27,243,0.9798387096774194,114,2.1315789473684212
27,243,0.9798387096774194,133,1.8270676691729324
27,243,0.9798387096774194,134,1.8134328358208955
27,243,0.9798387096774194,115,2.1130434782608694
27,243,0.9798387096774194,107,2.2710280373831777
27,243,0.9798387096774194,175,1.3885714285714286
27,243,0.9798387096774194,125,1.944
27,243,0.9798387096774194,153,1.588235294117647
27,243,0.9798387096774194,149,1.6308724832214765
27,243,0.9798387096774194,104,2.3365384615384617
27,243,0.9798387096774194,152,1.5986842105263157
27,243,0.9798387096774194,110,2.209090909090909
27,243,0.9798387096774194,117,2.076923076923077
27,243,0.9798387096774194,176,1.3806818181818181
27,243,0.9798387096774194,139,1.7482014388489209
27,243,0.9798387096774194,100,2.43
27,243,0.9798387096774194,143,1.6993006993006994
27,243,0.9798387096774194,119,2.042016806722689
27,243,0.9798387096774194,137,1.7737226277372262
27,243,0.9798387096774194,173,1.4046242774566473
27,243,0.9798387096774194,96,2.53125
27,243,0.9798387096774194,109,2.229357798165138
27,243,0.9798387096774194,128,1.8984375
27,167,0.6733870967741935,74,2.2567567567567566
27,243,0.9798387096774194,131,1.8549618320610688
27,243,0.9798387096774194,144,1.6875
27,243,0.9798387096774194,145,1.6758620689655173
27,243,0.9798387096774194,164,1.4817073170731707
27,243,0.9798387096774194,144,1.6875
27,243,0.9798387096774194,111,2.189189189189189
27,243,0.9798387096774194,165,1.4727272727272727
27,243,0.9798387096774194,119,2.042016806722689
27,243,0.9798387096774194,120,2.025
27,243,0.9798387096774194,114,2.1315789473684212
27,243,0.9798387096774194,113,2.150442477876106
28,243,0.9798387096774194,108,2.25
28,243,0.9798387096774194,115,2.1130434782608694
28,243,0.9798387096774194,129,1.8837209302325582
28,243,0.9798387096774194,117,2.076923076923077
28,243,0.9798387096774194,133,1.8270676691729324
28,243,0.9798387096774194,179,1.3575418994413408
28,243,0.9798387096774194,156,1.5576923076923077
28,243,0.9798387096774194,161,1.5093167701863355
28,243,0.9798387096774194,148,1.6418918918918919
28,243,0.9798387096774194,122,1.9918032786885247
28,243,0.9798387096774194,205,1.1853658536585365
28,243,0.9798387096774194,176,1.3806818181818181
28,243,0.9798387096774194,117,2.076923076923077
28,243,0.9798387096774194,210,1.1571428571428573
28,243,0.9798387096774194,148,1.6418918918918919
28,243,0.9798387096774194,179,1.3575418994413408
28,243,0.9798387096774194,114,2.1315789473684212
28,243,0.9798387096774194,169,1.4378698224852071
28,243,0.9798387096774194,158,1.5379746835443038
28,243,0.9798387096774194,219,1.1095890410958904
28,243,0.9798387096774194,177,1.3728813559322033
28,243,0.9798387096774194,111,2.189189189189189
28,243,0.9798387096774194,105,2.3142857142857145
28,243,0.9798387096774194,100,2.43
28,243,0.9798387096774194,162,1.5
28,243,0.9798387096774194,115,2.1130434782608694
28,243,0.9798387096774194,132,1.8409090909090908
28,243,0.9798387096774194,114,2.1315789473684212
28,243,0.9798387096774194,180,1.35
28,243,0.9798387096774194,105,2.3142857142857145
28,243,0.9798387096774194,133,1.8270676691729324
28,243,0.9798387096774194,122,1.9918032786885247
28,243,0.9798387096774194,189,1.2857142857142858
28,243,0.9798387096774194,152,1.5986842105263157
28,243,0.9798387096774194,151,1.609271523178808
28,243,0.9798387096774194,165,1.4727272727272727
28,243,0.9798387096774194,148,1.6418918918918919
28,243,0.9798387096774194,141,1.7234042553191489
28,243,0.9798387096774194,109,2.229357798165138
28,243,0.9798387096774194,150,1.62
28,243,0.9798387096774194,134,1.8134328358208955
28,243,0.9798387096774194,159,1.528301886792453
28,243,0.9798387096774194,154,1.577922077922078
28,243,0.9798387096774194,154,1.577922077922078
28,243,0.9798387096774194,98,2.479591836734694
28,243,0.9798387096774194,114,2.1315789473684212
28,243,0.9798387096774194,105,2.3142857142857145
28,243,0.9798387096774194,125,1.944
28,243,0.9798387096774194,106,2.292452830188679
28,243,0.9798387096774194,117,2.076923076923077
28,243,0.9798387096774194,105,2.3142857142857145
28,243,0.9798387096774194,102,2.3823529411764706
28,243,0.9798387096774194,117,2.076923076923077
28,243,0.9798387096774194,118,2.059322033898305
28,243,0.9798387096774194,116,2.0948275862068964
28,243,0.9798387096774194,111,2.189189189189189
28,243,0.9798387096774194,98,2.479591836734694
28,243,0.9798387096774194,98,2.479591836734694
28,243,0.9798387096774194,114,2.1315789473684212
28,243,0.9798387096774194,133,1.8270676691729324
28,243,0.9798387096774194,149,1.6308724832214765
28,243,0.9798387096774194,108,2.25
28,243,0.9798387096774194,97,2.5051546391752577
28,243,0.9798387096774194,107,2.2710280373831777
29,243,0.9798387096774194,99,2.4545454545454546
29,243,0.9798387096774194,136,1.786764705882353
29,243,0.9798387096774194,101,2.405940594059406
29,243,0.9798387096774194,140,1.7357142857142858
29,243,0.9798387096774194,128,1.8984375
29,243,0.9798387096774194,174,1.396551724137931
29,243,0.9798387096774194,134,1.8134328358208955
29,243,0.9798387096774194,122,1.9918032786885247
29,243,0.9798387096774194,173,1.4046242774566473
29,243,0.9798387096774194,183,1.3278688524590163
29,243,0.9798387096774194,153,1.588235294117647
29,243,0.9798387096774194,132,1.8409090909090908
29,243,0.9798387096774194,177,1.3728813559322033
29,243,0.9798387096774194,131,1.8549618320610688
29,243,0.9798387096774194,141,1.7234042553191489
29,243,0.9798387096774194,103,2.3592233009708736
29,243,0.9798387096774194,114,2.1315789473684212
29,243,0.9798387096774194,150,1.62
29,243,0.9798387096774194,137,1.7737226277372262
29,243,0.9798387096774194,116,2.0948275862068964
29,243,0.9798387096774194,116,2.0948275862068964
29,243,0.9798387096774194,122,1.9918032786885247
29,243,0.9798387096774194,156,1.5576923076923077
29,243,0.9798387096774194,129,1.8837209302325582
29,243,0.9798387096774194,127,1.9133858267716535
29,243,0.9798387096774194,169,1.4378698224852071
29,243,0.9798387096774194,142,1.7112676056338028
29,243,0.9798387096774194,165,1.4727272727272727
29,243,0.9798387096774194,138,1.7608695652173914
29,243,0.9798387096774194,143,1.6993006993006994
29,243,0.9798387096774194,139,1.7482014388489209
29,243,0.9798387096774194,133,1.8270676691729324
29,243,0.9798387096774194,105,2.3142857142857145
29,243,0.9798387096774194,169,1.4378698224852071
29,243,0.9798387096774194,101,2.405940594059406
29,243,0.9798387096774194,157,1.5477707006369428
29,243,0.9798387096774194,100,2.43
29,243,0.9798387096774194,117,2.076923076923077
29,243,0.9798387096774194,110,2.209090909090909
29,243,0.9798387096774194,94,2.5851063829787235
29,243,0.9798387096774194,156,1.5576923076923077
29,243,0.9798387096774194,112,2.169642857142857
29,243,0.9798387096774194,115,2.1130434782608694
29,243,0.9798387096774194,115,2.1130434782608694
29,243,0.9798387096774194,121,2.0082644628099175
29,243,0.9798387096774194,142,1.7112676056338028
29,243,0.9798387096774194,128,1.8984375
29,243,0.9798387096774194,148,1.6418918918918919
29,243,0.9798387096774194,161,1.5093167701863355
29,243,0.9798387096774194,139,1.7482014388489209
29,243,0.9798387096774194,103,2.3592233009708736
29,243,0.9798387096774194,108,2.25
29,243,0.9798387096774194,116,2.0948275862068964
29,243,0.9798387096774194,115,2.1130434782608694
29,243,0.9798387096774194,156,1.5576923076923077
29,243,0.9798387096774194,145,1.6758620689655173
30,243,0.9798387096774194,100,2.43
30,243,0.9798387096774194,146,1.6643835616438356
30,243,0.9798387096774194,119,2.042016806722689
30,243,0.9798387096774194,100,2.43
30,243,0.9798387096774194,126,1.9285714285714286
30,243,0.9798387096774194,101,2.405940594059406
30,243,0.9798387096774194,112,2.169642857142857
30,243,0.9798387096774194,181,1.3425414364640884
30,243,0.9798387096774194,140,1.7357142857142858
30,243,0.9798387096774194,142,1.7112676056338028
30,243,0.9798387096774194,175,1.3885714285714286
30,243,0.9798387096774194,125,1.944
30,243,0.9798387096774194,105,2.3142857142857145
30,243,0.9798387096774194,126,1.9285714285714286
30,243,0.9798387096774194,148,1.6418918918918919
30,243,0.9798387096774194,153,1.588235294117647
30,243,0.9798387096774194,143,1.6993006993006994
30,243,0.9798387096774194,109,2.229357798165138
30,243,0.9798387096774194,133,1.8270676691729324
30,243,0.9798387096774194,143,1.6993006993006994
30,243,0.9798387096774194,123,1.975609756097561
30,243,0.9798387096774194,146,1.6643835616438356
30,243,0.9798387096774194,136,1.786764705882353
30,243,0.9798387096774194,104,2.3365384615384617
30,243,0.9798387096774194,102,2.3823529411764706
30,243,0.9798387096774194,182,1.335164835164835
30,243,0.9798387096774194,139,1.7482014388489209
30,243,0.9798387096774194,161,1.5093167701863355
30,243,0.9798387096774194,101,2.405940594059406
30,243,0.9798387096774194,106,2.292452830188679
30,243,0.9798387096774194,187,1.2994652406417113
30,243,0.9798387096774194,104,2.3365384615384617
30,243,0.9798387096774194,173,1.4046242774566473
30,243,0.9798387096774194,130,1.8692307692307693
30,243,0.9798387096774194,145,1.6758620689655173
30,243,0.9798387096774194,114,2.1315789473684212
30,243,0.9798387096774194,129,1.8837209302325582
30,243,0.9798387096774194,128,1.8984375
30,243,0.9798387096774194,132,1.8409090909090908
30,243,0.9798387096774194,106,2.292452830188679
30,243,0.9798387096774194,99,2.4545454545454546
30,243,0.9798387096774194,130,1.8692307692307693
30,243,0.9798387096774194,149,1.6308724832214765
30,243,0.9798387096774194,188,1.2925531914893618
30,243,0.9798387096774194,159,1.528301886792453
30,243,0.9798387096774194,113,2.150442477876106
30,243,0.9798387096774194,160,1.51875
30,243,0.9798387096774194,94,2.5851063829787235
30,243,0.9798387096774194,101,2.405940594059406
30,243,0.9798387096774194,98,2.479591836734694
30,243,0.9798387096774194,158,1.5379746835443038
31,243,0.9798387096774194,159,1.528301886792453
31,243,0.9798387096774194,102,2.3823529411764706
31,243,0.9798387096774194,139,1.7482014388489209
31,243,0.9798387096774194,99,2.4545454545454546
31,243,0.9798387096774194,120,2.025
31,243,0.9798387096774194,116,2.0948275862068964
31,243,0.9798387096774194,97,2.5051546391752577
31,243,0.9798387096774194,108,2.25
31,243,0.9798387096774194,119,2.042016806722689
31,243,0.9798387096774194,126,1.9285714285714286
31,243,0.9798387096774194,163,1.49079754601227
31,243,0.9798387096774194,143,1.6993006993006994
31,243,0.9798387096774194,99,2.4545454545454546
31,243,0.9798387096774194,129,1.8837209302325582
31,243,0.9798387096774194,97,2.5051546391752577
31,243,0.9798387096774194,124,1.9596774193548387
31,243,0.9798387096774194,100,2.43
31,243,0.9798387096774194,158,1.5379746835443038
31,243,0.9798387096774194,157,1.5477707006369428
31,243,0.9798387096774194,122,1.9918032786885247
31,243,0.9798387096774194,138,1.7608695652173914
31,243,0.9798387096774194,138,1.7608695652173914
31,243,0.9798387096774194,151,1.609271523178808
31,243,0.9798387096774194,150,1.62
31,243,0.9798387096774194,158,1.5379746835443038
31,243,0.9798387096774194,97,2.5051546391752577
31,243,0.9798387096774194,111,2.189189189189189
31,243,0.9798387096774194,159,1.528301886792453
31,243,0.9798387096774194,132,1.8409090909090908
31,243,0.9798387096774194,105,2.3142857142857145
31,243,0.9798387096774194,112,2.169642857142857
31,243,0.9798387096774194,97,2.5051546391752577
31,243,0.9798387096774194,145,1.6758620689655173
31,243,0.9798387096774194,184,1.3206521739130435
31,243,0.9798387096774194,111,2.189189189189189
31,243,0.9798387096774194,105,2.3142857142857145
31,243,0.9798387096774194,147,1.653061224489796
31,243,0.9798387096774194,143,1.6993006993006994
31,243,0.9798387096774194,144,1.6875
31,243,0.9798387096774194,137,1.7737226277372262
31,243,0.9798387096774194,95,2.557894736842105
31,243,0.9798387096774194,181,1.3425414364640884
31,243,0.9798387096774194,140,1.7357142857142858
31,243,0.9798387096774194,109,2.229357798165138
31,243,0.9798387096774194,103,2.3592233009708736
31,243,0.9798387096774194,154,1.577922077922078
31,243,0.9798387096774194,99,2.4545454545454546
31,243,0.9798387096774194,141,1.7234042553191489
31,243,0.9798387096774194,147,1.653061224489796
31,243,0.9798387096774194,146,1.6643835616438356
31,243,0.9798387096774194,163,1.49079754601227
31,243,0.9798387096774194,127,1.9133858267716535
31,243,0.9798387096774194,163,1.49079754601227
31,243,0.9798387096774194,169,1.4378698224852071
32,243,0.9798387096774194,148,1.6418918918918919
32,243,0.9798387096774194,148,1.6418918918918919
32,243,0.9798387096774194,148,1.6418918918918919
32,243,0.9798387096774194,168,1.4464285714285714
32,243,0.9798387096774194,104,2.3365384615384617
32,243,0.9798387096774194,124,1.9596774193548387
32,243,0.9798387096774194,102,2.3823529411764706
32,243,0.9798387096774194,168,1.4464285714285714
32,243,0.9798387096774194,105,2.3142857142857145
32,243,0.9798387096774194,114,2.1315789473684212
32,243,0.9798387096774194,124,1.9596774193548387
32,243,0.9798387096774194,133,1.8270676691729324
32,243,0.9798387096774194,172,1.4127906976744187
32,243,0.9798387096774194,146,1.6643835616438356
32,243,0.9798387096774194,104,2.3365384615384617
32,243,0.9798387096774194,108,2.25
32,243,0.9798387096774194,214,1.1355140186915889
32,243,0.9798387096774194,146,1.6643835616438356
32,243,0.9798387096774194,134,1.8134328358208955
32,243,0.9798387096774194,97,2.5051546391752577
32,243,0.9798387096774194,105,2.3142857142857145
32,243,0.9798387096774194,134,1.8134328358208955
32,243,0.9798387096774194,165,1.4727272727272727
32,243,0.9798387096774194,152,1.5986842105263157
32,243,0.9798387096774194,135,1.8
32,243,0.9798387096774194,163,1.49079754601227
32,243,0.9798387096774194,164,1.4817073170731707
32,243,0.9798387096774194,153,1.588235294117647
32,243,0.9798387096774194,150,1.62
32,243,0.9798387096774194,126,1.9285714285714286
32,243,0.9798387096774194,121,2.0082644628099175
32,243,0.9798387096774194,111,2.189189189189189
32,243,0.9798387096774194,117,2.076923076923077
32,243,0.9798387096774194,103,2.3592233009708736
32,243,0.9798387096774194,106,2.292452830188679
32,243,0.9798387096774194,92,2.641304347826087
32,243,0.9798387096774194,95,2.557894736842105
32,243,0.9798387096774194,114,2.1315789473684212
32,243,0.9798387096774194,169,1.4378698224852071
32,243,0.9798387096774194,122,1.9918032786885247
32,243,0.9798387096774194,170,1.4294117647058824
32,243,0.9798387096774194,112,2.169642857142857
32,243,0.9798387096774194,192,1.265625
32,243,0.9798387096774194,123,1.975609756097561
32,243,0.9798387096774194,142,1.7112676056338028
32,243,0.9798387096774194,141,1.7234042553191489
32,243,0.9798387096774194,104,2.3365384615384617
32,243,0.9798387096774194,149,1.6308724832214765
32,243,0.9798387096774194,141,1.7234042553191489
32,243,0.9798387096774194,102,2.3823529411764706
32,243,0.9798387096774194,130,1.8692307692307693
32,243,0.9798387096774194,189,1.2857142857142858
32,243,0.9798387096774194,99,2.4545454545454546
32,243,0.9798387096774194,144,1.6875
33,243,0.9798387096774194,153,1.588235294117647
33,243,0.9798387096774194,138,1.7608695652173914
33,243,0.9798387096774194,155,1.5677419354838709
33,243,0.9798387096774194,159,1.528301886792453
33,243,0.9798387096774194,147,1.653061224489796
33,243,0.9798387096774194,177,1.3728813559322033
33,243,0.9798387096774194,101,2.405940594059406
33,243,0.9798387096774194,176,1.3806818181818181
33,243,0.9798387096774194,136,1.786764705882353
33,243,0.9798387096774194,151,1.609271523178808
33,243,0.9798387096774194,106,2.292452830188679
33,243,0.9798387096774194,128,1.8984375
33,243,0.9798387096774194,184,1.3206521739130435
33,243,0.9798387096774194,110,2.209090909090909
33,243,0.9798387096774194,169,1.4378698224852071
33,243,0.9798387096774194,105,2.3142857142857145
33,243,0.9798387096774194,145,1.6758620689655173
33,243,0.9798387096774194,166,1.463855421686747
33,243,0.9798387096774194,102,2.3823529411764706
33,243,0.9798387096774194,94,2.5851063829787235
33,243,0.9798387096774194,172,1.4127906976744187
33,243,0.9798387096774194,144,1.6875
33,243,0.9798387096774194,125,1.944
33,243,0.9798387096774194,153,1.588235294117647
33,243,0.9798387096774194,181,1.3425414364640884
33,243,0.9798387096774194,98,2.479591836734694
33,243,0.9798387096774194,92,2.641304347826087
33,243,0.9798387096774194,104,2.3365384615384617
33,243,0.9798387096774194,132,1.8409090909090908
33,243,0.9798387096774194,186,1.3064516129032258
33,243,0.9798387096774194,126,1.9285714285714286
33,243,0.9798387096774194,124,1.9596774193548387
33,243,0.9798387096774194,104,2.3365384615384617
33,243,0.9798387096774194,124,1.9596774193548387
33,243,0.9798387096774194,147,1.653061224489796
33,243,0.9798387096774194,144,1.6875
33,243,0.9798387096774194,105,2.3142857142857145
33,243,0.9798387096774194,113,2.150442477876106
33,243,0.9798387096774194,105,2.3142857142857145
33,243,0.9798387096774194,150,1.62
33,243,0.9798387096774194,108,2.25
33,243,0.9798387096774194,130,1.8692307692307693
33,243,0.9798387096774194,179,1.3575418994413408
33,243,0.9798387096774194,106,2.292452830188679
33,243,0.9798387096774194,117,2.076923076923077
33,243,0.9798387096774194,158,1.5379746835443038
33,243,0.9798387096774194,155,1.5677419354838709
33,243,0.9798387096774194,113,2.150442477876106
33,243,0.9798387096774194,158,1.5379746835443038
33,243,0.9798387096774194,153,1.588235294117647
33,243,0.9798387096774194,134,1.8134328358208955
33,243,0.9798387096774194,161,1.5093167701863355
33,243,0.9798387096774194,95,2.557894736842105
33,243,0.9798387096774194,100,2.43
34,243,0.9798387096774194,103,2.3592233009708736
34,243,0.9798387096774194,114,2.1315789473684212
34,243,0.9798387096774194,120,2.025
34,243,0.9798387096774194,103,2.3592233009708736
34,243,0.9798387096774194,140,1.7357142857142858
34,243,0.9798387096774194,128,1.8984375
34,243,0.9798387096774194,129,1.8837209302325582
34,243,0.9798387096774194,118,2.059322033898305
34,243,0.9798387096774194,153,1.588235294117647
34,243,0.9798387096774194,138,1.7608695652173914
34,243,0.9798387096774194,118,2.059322033898305
34,243,0.9798387096774194,107,2.2710280373831777
34,243,0.9798387096774194,141,1.7234042553191489
34,243,0.9798387096774194,126,1.9285714285714286
34,243,0.9798387096774194,117,2.076923076923077
34,243,0.9798387096774194,120,2.025
34,243,0.9798387096774194,118,2.059322033898305
34,243,0.9798387096774194,118,2.059322033898305
34,243,0.9798387096774194,155,1.5677419354838709
34,243,0.9798387096774194,97,2.5051546391752577
34,243,0.9798387096774194,166,1.463855421686747
34,243,0.9798387096774194,190,1.2789473684210526
34,243,0.9798387096774194,148,1.6418918918918919
34,243,0.9798387096774194,173,1.4046242774566473
34,243,0.9798387096774194,103,2.3592233009708736
34,243,0.9798387096774194,131,1.8549618320610688
34,243,0.9798387096774194,137,1.7737226277372262
34,243,0.9798387096774194,107,2.2710280373831777
34,243,0.9798387096774194,158,1.5379746835443038
34,243,0.9798387096774194,142,1.7112676056338028
34,243,0.9798387096774194,137,1.7737226277372262
34,243,0.9798387096774194,263,0.9239543726235742
34,243,0.9798387096774194,118,2.059322033898305
34,243,0.9798387096774194,136,1.786764705882353
34,243,0.9798387096774194,162,1.5
34,243,0.9798387096774194,112,2.169642857142857
34,243,0.9798387096774194,121,2.0082644628099175
34,243,0.9798387096774194,150,1.62
34,243,0.9798387096774194,133,1.8270676691729324
34,243,0.9798387096774194,118,2.059322033898305
34,243,0.9798387096774194,149,1.6308724832214765
34,243,0.9798387096774194,154,1.577922077922078
34,243,0.9798387096774194,148,1.6418918918918919
34,243,0.9798387096774194,136,1.786764705882353
34,243,0.9798387096774194,161,1.5093167701863355
34,243,0.9798387096774194,109,2.229357798165138
34,243,0.9798387096774194,111,2.189189189189189
34,243,0.9798387096774194,100,2.43
34,243,0.9798387096774194,116,2.0948275862068964
34,243,0.9798387096774194,183,1.3278688524590163
34,243,0.9798387096774194,146,1.6643835616438356
34,243,0.9798387096774194,96,2.53125
34,243,0.9798387096774194,106,2.292452830188679
34,243,0.9798387096774194,115,2.1130434782608694
34,243,0.9798387096774194,160,1.51875
34,243,0.9798387096774194,119,2.042016806722689
34,243,0.9798387096774194,152,1.5986842105263157
34,243,0.9798387096774194,154,1.577922077922078
34,243,0.9798387096774194,123,1.975609756097561
34,243,0.9798387096774194,94,2.5851063829787235
34,243,0.9798387096774194,119,2.042016806722689
34,243,0.9798387096774194,123,1.975609756097561
34,243,0.9798387096774194,125,1.944
35,243,0.9798387096774194,98,2.479591836734694
35,243,0.9798387096774194,179,1.3575418994413408
35,243,0.9798387096774194,127,1.9133858267716535
35,243,0.9798387096774194,136,1.786764705882353
35,243,0.9798387096774194,126,1.9285714285714286
35,243,0.9798387096774194,150,1.62
35,243,0.9798387096774194,100,2.43
35,243,0.9798387096774194,134,1.8134328358208955
35,243,0.9798387096774194,151,1.609271523178808
35,243,0.9798387096774194,137,1.7737226277372262
35,243,0.9798387096774194,195,1.2461538461538462
35,243,0.9798387096774194,150,1.62
35,243,0.9798387096774194,173,1.4046242774566473
35,243,0.9798387096774194,116,2.0948275862068964
35,243,0.9798387096774194,123,1.975609756097561
35,243,0.9798387096774194,99,2.4545454545454546
35,243,0.9798387096774194,162,1.5
35,243,0.9798387096774194,176,1.3806818181818181
35,243,0.9798387096774194,139,1.7482014388489209
35,243,0.9798387096774194,100,2.43
35,243,0.9798387096774194,144,1.6875
35,243,0.9798387096774194,159,1.528301886792453
35,243,0.9798387096774194,153,1.588235294117647
35,243,0.9798387096774194,189,1.2857142857142858
35,243,0.9798387096774194,136,1.786764705882353
35,243,0.9798387096774194,173,1.4046242774566473
35,243,0.9798387096774194,112,2.169642857142857
35,243,0.9798387096774194,126,1.9285714285714286
35,243,0.9798387096774194,113,2.150442477876106
35,243,0.9798387096774194,158,1.5379746835443038
35,243,0.9798387096774194,165,1.4727272727272727
35,243,0.9798387096774194,135,1.8
35,243,0.9798387096774194,173,1.4046242774566473
35,243,0.9798387096774194,143,1.6993006993006994
35,243,0.9798387096774194,137,1.7737226277372262
35,243,0.9798387096774194,126,1.9285714285714286
35,243,0.9798387096774194,134,1.8134328358208955
35,243,0.9798387096774194,162,1.5
35,243,0.9798387096774194,106,2.292452830188679
35,243,0.9798387096774194,121,2.0082644628099175
35,243,0.9798387096774194,109,2.229357798165138
35,243,0.9798387096774194,151,1.609271523178808
35,243,0.9798387096774194,188,1.2925531914893618
35,243,0.9798387096774194,96,2.53125
35,243,0.9798387096774194,159,1.528301886792453
35,243,0.9798387096774194,102,2.3823529411764706
35,243,0.9798387096774194,163,1.49079754601227
35,243,0.9798387096774194,103,2.3592233009708736
35,243,0.9798387096774194,103,2.3592233009708736
35,243,0.9798387096774194,142,1.7112676056338028
35,243,0.9798387096774194,111,2.189189189189189
35,243,0.9798387096774194,145,1.6758620689655173
35,243,0.9798387096774194,109,2.229357798165138
35,243,0.9798387096774194,128,1.8984375
35,243,0.9798387096774194,146,1.6643835616438356
35,243,0.9798387096774194,117,2.076923076923077
35,243,0.9798387096774194,151,1.609271523178808
35,243,0.9798387096774194,114,2.1315789473684212
35,243,0.9798387096774194,131,1.8549618320610688
35,243,0.9798387096774194,157,1.5477707006369428
35,243,0.9798387096774194,184,1.3206521739130435
35,243,0.9798387096774194,101,2.405940594059406
35,243,0.9798387096774194,109,2.229357798165138
35,243,0.9798387096774194,144,1.6875
35,243,0.9798387096774194,109,2.229357798165138
35,243,0.9798387096774194,118,2.059322033898305
36,243,0.9798387096774194,169,1.4378698224852071
36,243,0.9798387096774194,120,2.025
36,243,0.9798387096774194,124,1.9596774193548387
36,243,0.9798387096774194,147,1.653061224489796
36,243,0.9798387096774194,132,1.8409090909090908
36,243,0.9798387096774194,135,1.8
36,243,0.9798387096774194,136,1.786764705882353
36,243,0.9798387096774194,96,2.53125
36,243,0.9798387096774194,121,2.0082644628099175
36,243,0.9798387096774194,107,2.2710280373831777
36,243,0.9798387096774194,120,2.025
36,243,0.9798387096774194,101,2.405940594059406
36,243,0.9798387096774194,104,2.3365384615384617
36,243,0.9798387096774194,163,1.49079754601227
36,243,0.9798387096774194,115,2.1130434782608694
36,243,0.9798387096774194,98,2.479591836734694
36,243,0.9798387096774194,111,2.189189189189189
36,243,0.9798387096774194,121,2.0082644628099175
36,243,0.9798387096774194,115,2.1130434782608694
36,243,0.9798387096774194,136,1.786764705882353
36,243,0.9798387096774194,139,1.7482014388489209
36,243,0.9798387096774194,105,2.3142857142857145
36,243,0.9798387096774194,134,1.8134328358208955
36,243,0.9798387096774194,106,2.292452830188679
36,243,0.9798387096774194,132,1.8409090909090908
36,243,0.9798387096774194,153,1.588235294117647
36,243,0.9798387096774194,217,1.119815668202765
36,243,0.9798387096774194,112,2.169642857142857
36,243,0.9798387096774194,142,1.7112676056338028
36,243,0.9798387096774194,160,1.51875
36,243,0.9798387096774194,120,2.025
36,243,0.9798387096774194,148,1.6418918918918919
36,243,0.9798387096774194,125,1.944
36,243,0.9798387096774194,160,1.51875
36,243,0.9798387096774194,122,1.9918032786885247
36,243,0.9798387096774194,150,1.62
36,243,0.9798387096774194,177,1.3728813559322033
36,243,0.9798387096774194,140,1.7357142857142858
36,243,0.9798387096774194,130,1.8692307692307693
36,243,0.9798387096774194,158,1.5379746835443038
36,243,0.9798387096774194,131,1.8549618320610688
37,243,0.9798387096774194,129,1.8837209302325582
37,243,0.9798387096774194,149,1.6308724832214765
37,243,0.9798387096774194,176,1.3806818181818181
37,243,0.9798387096774194,136,1.786764705882353
37,243,0.9798387096774194,148,1.6418918918918919
37,243,0.9798387096774194,145,1.6758620689655173
37,243,0.9798387096774194,102,2.3823529411764706
37,243,0.9798387096774194,157,1.5477707006369428
37,243,0.9798387096774194,164,1.4817073170731707
37,243,0.9798387096774194,101,2.405940594059406
37,243,0.9798387096774194,119,2.042016806722689
37,243,0.9798387096774194,123,1.975609756097561
37,243,0.9798387096774194,111,2.189189189189189
37,243,0.9798387096774194,147,1.653061224489796
37,243,0.9798387096774194,114,2.1315789473684212
37,243,0.9798387096774194,128,1.8984375
37,243,0.9798387096774194,153,1.588235294117647
37,243,0.9798387096774194,125,1.944
37,243,0.9798387096774194,109,2.229357798165138
37,243,0.9798387096774194,140,1.7357142857142858
37,243,0.9798387096774194,113,2.150442477876106
37,243,0.9798387096774194,143,1.6993006993006994
37,243,0.9798387096774194,178,1.3651685393258426
37,243,0.9798387096774194,126,1.9285714285714286
37,243,0.9798387096774194,125,1.944
37,243,0.9798387096774194,171,1.4210526315789473
37,243,0.9798387096774194,116,2.0948275862068964
37,243,0.9798387096774194,110,2.209090909090909
37,243,0.9798387096774194,109,2.229357798165138
37,243,0.9798387096774194,184,1.3206521739130435
37,243,0.9798387096774194,162,1.5
37,243,0.9798387096774194,96,2.53125
37,243,0.9798387096774194,101,2.405940594059406
37,243,0.9798387096774194,118,2.059322033898305
37,243,0.9798387096774194,110,2.209090909090909
37,243,0.9798387096774194,110,2.209090909090909
37,243,0.9798387096774194,125,1.944
37,243,0.9798387096774194,140,1.7357142857142858
37,243,0.9798387096774194,144,1.6875
37,243,0.9798387096774194,99,2.4545454545454546
37,243,0.9798387096774194,96,2.53125
